flight_number,flight_title,service_provider_name,scheduled_time,departure_time,date
BT 312,Riia,Air Baltic Corporation,08:55,,2024-11-15
FR 4764,Milano,Ryanair,10:45,,2024-11-15
FR 330,Veneetsia-Treviso,Ryanair,11:20,,2024-11-15
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-11-15
TK 1422,Istanbul,Turkish Airlines,12:20,,2024-11-15
BT 906,Vilnius,Air Baltic Corporation,13:25,,2024-11-15
LH 881,Frankfurt,Deutsche Lufthansa,13:40,,2024-11-15
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-11-15
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,14:30,,2024-11-15
AY 1020,Helsingi,Finnair,14:40,,2024-11-15
BT 316,Riia,Air Baltic Corporation,15:20,,2024-11-15
AY 1022,Helsingi,Finnair,15:35,,2024-11-15
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-11-15
FR 4623,Stockholm,Ryanair,16:15,,2024-11-15
AY 1040,Helsingi,Finnair,16:30,,2024-11-15
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-11-15
AY 1024,Helsingi,Finnair,17:00,,2024-11-15
OJ 225,Kärdla,Nyxair,17:00,,2024-11-15
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2024-11-15
AY 1026,Helsingi,Finnair,17:20,,2024-11-15
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2024-11-15
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2024-11-15
OJ 207,Kuressaare,Nyxair,18:30,,2024-11-15
BT 811,Kopenhaagen,Air Baltic Corporation,18:30,,2024-11-15
FR 9641,Paphos,Ryanair,19:45,,2024-11-15
W9 5446,London,Wizz Air UK,21:00,,2024-11-15
FR 736,Viin,Ryanair,21:15,,2024-11-15
BT 318,Riia,Air Baltic Corporation,21:25,,2024-11-15
FR 2224,London,Ryanair,21:40,,2024-11-15
AY 1028,Helsingi,Finnair,21:45,,2024-11-15
AY 1032,Helsingi,Finnair,22:20,,2024-11-15
QU 7221,Hurghada,Skyline Express Airline,,,2025-02-10
BT 362,Riia,Air Baltic Corporation,05:30,,2025-02-10
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-02-10
AY 1036,Helsingi,Finnair,06:00,,2025-02-10
LX 1317,Zürich,Swiss,06:05,,2025-02-10
BT 851,Brüssel,Air Baltic Corporation,06:45,,2025-02-10
BT 904,Vilnius,Air Baltic Corporation,07:00,,2025-02-10
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-02-10
OJ 223,Kärdla,Nyxair,07:30,,2025-02-10
BT 811,Kopenhaagen,Air Baltic Corporation,07:30,,2025-02-10
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-02-10
OJ 201,Kuressaare,Nyxair,07:40,,2025-02-10
AY 1012,Helsingi,Finnair,08:25,,2025-02-10
BT 312,Riia,Air Baltic Corporation,08:55,,2025-02-10
FR 2733,Berliin,Ryanair,10:25,,2025-02-10
AY 1014,Helsingi,Finnair,10:35,,2025-02-10
BT 881,Tenerife,Air Baltic Corporation,10:40,,2025-02-10
FR 5694,Dublin,Ryanair,11:50,,2025-02-10
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-02-10
TK 1422,Istanbul,Turkish Airlines,12:20,,2025-02-10
LH 881,Frankfurt,Deutsche Lufthansa,13:45,,2025-02-10
BT 316,Riia,Air Baltic Corporation,13:50,,2025-02-10
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-02-10
AY 1020,Helsingi,Finnair,14:40,,2025-02-10
AY 1022,Helsingi,Finnair,15:35,,2025-02-10
BT 861,Pariis,Air Baltic Corporation,15:55,,2025-02-10
AY 1024,Helsingi,Finnair,16:35,,2025-02-10
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-02-10
OJ 225,Kärdla,Nyxair,17:00,,2025-02-10
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2025-02-10
FR 736,Viin,Ryanair,17:10,,2025-02-10
AY 1026,Helsingi,Finnair,17:20,,2025-02-10
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-02-10
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-02-10
OJ 207,Kuressaare,Nyxair,18:30,,2025-02-10
FR 4623,Stockholm,Ryanair,18:50,,2025-02-10
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-02-10
FR 8903,Milano,Ryanair,20:35,,2025-02-10
FR 9641,Paphos,Ryanair,20:45,,2025-02-10
BT 318,Riia,Air Baltic Corporation,21:25,,2025-02-10
W9 5446,London,Wizz Air UK,21:30,,2025-02-10
AY 1028,Helsingi,Finnair,21:30,,2025-02-10
AY 1032,Helsingi,Finnair,22:20,,2025-02-10
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,04:25,,2024-10-13
4M 946,Antalya,Mavi Gök Airlines (MGA),04:25,,2024-10-13
TK 3025,Antalya,Turkish Airlines,,,2024-10-13
BT 362,Riia,Air Baltic Corporation,05:30,,2024-10-13
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-10-13
AY 1036,Helsingi,Finnair,06:00,,2024-10-13
LX 1317,Zürich,Swiss,06:05,,2024-10-13
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-10-13
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-10-13
AY 1012,Helsingi,Finnair,06:55,,2024-10-13
BT 865,Nice,Air Baltic Corporation,07:10,,2024-10-13
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-10-13
HN 3415,Tivat,Heston Airlines,07:30,,2024-10-13
BT 887,Heraklion,Air Baltic Corporation,07:50,,2024-10-13
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2024-10-13
BT 821,Berliin,Air Baltic Corporation,09:05,,2024-10-13
BT 312,Riia,Air Baltic Corporation,09:10,,2024-10-13
AY 1014,Helsingi,Finnair,09:55,,2024-10-13
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:40,,2024-10-13
FR 8903,Milano,Ryanair,11:00,,2024-10-13
SK 2419,Oslo,Scandinavian Airlines System (SAS),11:45,,2024-10-13
AY 1016,Helsingi,Finnair,11:45,,2024-10-13
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-10-13
TK 1422,Istanbul,Turkish Airlines,12:35,,2024-10-13
LH 2405,München,Deutsche Lufthansa,12:55,,2024-10-13
AY 1018,Helsingi,Finnair,12:55,,2024-10-13
FR 4657,Stockholm,Ryanair,13:25,,2024-10-13
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-10-13
BT 811,Kopenhaagen,Air Baltic Corporation,13:55,,2024-10-13
BT 891,Palma De Mallorca,Air Baltic Corporation,14:00,,2024-10-13
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-10-13
AY 1020,Helsingi,Finnair,14:55,,2024-10-13
4M 966,Antalya,Mavi Gök Airlines (MGA),15:00,,2024-10-13
BT 813,Billund,Air Baltic Corporation,15:20,,2024-10-13
BT 314,Riia,Air Baltic Corporation,15:20,,2024-10-13
HN 3493,Rhodos,Heston Airlines,15:35,,2024-10-13
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2024-10-13
BT 902,Vilnius,Air Baltic Corporation,16:10,,2024-10-13
AY 1022,Helsingi,Finnair,16:35,,2024-10-13
FR 2733,Berliin,Ryanair,16:40,,2024-10-13
OJ 225,Kärdla,Nyxair,17:00,,2024-10-13
SK 1745,Stockholm,Scandinavian Airlines System (SAS),17:05,,2024-10-13
EW 4281,Praha,Eurowings,17:15,,2024-10-13
AY 1024,Helsingi,Finnair,17:20,,2024-10-13
FR 5605,Rooma,Ryanair,17:40,,2024-10-13
BT 863,Pariis,Air Baltic Corporation,17:45,,2024-10-13
BT 853,Brüssel,Air Baltic Corporation,18:20,,2024-10-13
OJ 207,Kuressaare,Nyxair,18:30,,2024-10-13
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-10-13
BT 815,Oslo,Air Baltic Corporation,20:10,,2024-10-13
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:40,,2024-10-13
TO 7409,Pariis,Transavia France,20:45,,2024-10-13
W9 5446,London,Wizz Air UK,21:30,,2024-10-13
BT 318,Riia,Air Baltic Corporation,21:40,,2024-10-13
AY 1032,Helsingi,Finnair,23:05,,2024-10-13
FR 2224,London,Ryanair,23:30,,2024-10-13
BT 362,Riia,Air Baltic Corporation,05:30,,2025-01-23
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-01-23
AY 1036,Helsingi,Finnair,06:00,,2025-01-23
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2025-01-23
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2025-01-23
BT 823,München,Air Baltic Corporation,07:05,,2025-01-23
OJ 223,Kärdla,Nyxair,07:30,,2025-01-23
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2025-01-23
OJ 201,Kuressaare,Nyxair,07:40,,2025-01-23
AY 1012,Helsingi,Finnair,08:25,,2025-01-23
BT 312,Riia,Air Baltic Corporation,08:55,,2025-01-23
AY 1014,Helsingi,Finnair,10:35,,2025-01-23
BT 811,Kopenhaagen,Air Baltic Corporation,13:40,,2025-01-23
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2025-01-23
AY 1020,Helsingi,Finnair,14:40,,2025-01-23
BT 316,Riia,Air Baltic Corporation,15:20,,2025-01-23
AY 1022,Helsingi,Finnair,15:35,,2025-01-23
BT 871,London,Air Baltic Corporation,16:00,,2025-01-23
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2025-01-23
BT 851,Brüssel,Air Baltic Corporation,16:45,,2025-01-23
AY 1024,Helsingi,Finnair,16:55,,2025-01-23
OJ 225,Kärdla,Nyxair,17:00,,2025-01-23
FR 5605,Rooma,Ryanair,17:05,,2025-01-23
AY 1026,Helsingi,Finnair,17:20,,2025-01-23
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2025-01-23
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2025-01-23
OJ 207,Kuressaare,Nyxair,18:30,,2025-01-23
BT 906,Vilnius,Air Baltic Corporation,18:30,,2025-01-23
TK 1424,Istanbul,Turkish Airlines,18:55,,2025-01-23
FR 2224,London,Ryanair,19:35,,2025-01-23
AY 1028,Helsingi,Finnair,21:15,,2025-01-23
BT 318,Riia,Air Baltic Corporation,21:25,,2025-01-23
AY 1032,Helsingi,Finnair,22:20,,2025-01-23
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2025-06-29
FH 732,Antalya,Freebird Airlines,,,2025-06-29
U5 7103,Sharm El Sheikh,SkyUp MT,04:40,,2025-06-29
BT 849,Split,Air Baltic Corporation,05:05,,2025-06-29
BT 362,Riia,Air Baltic Corporation,05:40,,2025-06-29
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-06-29
BT 865,Nice,Air Baltic Corporation,06:00,,2025-06-29
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-06-29
AY 1036,Helsingi,Finnair,06:00,,2025-06-29
LX 1317,Zürich,Swiss,06:00,,2025-06-29
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-06-29
HN 3415,Tivat,Heston Airlines,07:30,,2025-06-29
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-06-29
BT 887,Heraklion,Air Baltic Corporation,,,2025-06-29
AY 1012,Helsingi,Finnair,08:00,,2025-06-29
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-06-29
BT 312,Riia,Air Baltic Corporation,09:05,,2025-06-29
AY 1014,Helsingi,Finnair,10:00,,2025-06-29
FR 8903,Milano,Ryanair,10:10,,2025-06-29
FR 2224,London,Ryanair,11:25,,2025-06-29
AY 1016,Helsingi,Finnair,11:35,,2025-06-29
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2025-06-29
TK 1422,Istanbul,Turkish Airlines,12:35,,2025-06-29
AY 1018,Helsingi,Finnair,12:55,,2025-06-29
BT 811,Kopenhaagen,Air Baltic Corporation,13:05,,2025-06-29
FR 4645,Stockholm,Ryanair,13:25,,2025-06-29
BT 821,Berliin,Air Baltic Corporation,13:55,,2025-06-29
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-06-29
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-06-29
LH 881,Frankfurt,Deutsche Lufthansa,14:25,,2025-06-29
AY 1020,Helsingi,Finnair,14:55,,2025-06-29
BT 316,Riia,Air Baltic Corporation,15:30,,2025-06-29
FR 5694,Dublin,Ryanair,15:35,,2025-06-29
OY 566,Fort Worth,Omni Air Express,16:00,,2025-06-29
FR 2733,Berliin,Ryanair,16:20,,2025-06-29
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:30,,2025-06-29
AY 7022,Helsingi,Finnair,16:35,,2025-06-29
EW 4281,Praha,Eurowings,16:40,,2025-06-29
OJ 225,Kärdla,Nyxair,17:00,,2025-06-29
AY 1024,Helsingi,Finnair,17:20,,2025-06-29
BT 853,Brüssel,Air Baltic Corporation,17:30,,2025-06-29
BT 863,Pariis,Air Baltic Corporation,17:45,,2025-06-29
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-06-29
OJ 207,Kuressaare,Nyxair,18:30,,2025-06-29
BT 827,München,Air Baltic Corporation,19:00,,2025-06-29
LH 883,Frankfurt,Deutsche Lufthansa,19:00,,2025-06-29
BT 815,Oslo,Air Baltic Corporation,20:45,,2025-06-29
W9 5446,London,Wizz Air UK,21:10,,2025-06-29
AP 5118,Madriid,Alba Star,21:10,,2025-06-29
BT 318,Riia,Air Baltic Corporation,21:25,,2025-06-29
BT 906,Vilnius,Air Baltic Corporation,22:25,,2025-06-29
AY 1032,Helsingi,Finnair,22:35,,2025-06-29
FR 4623,Stockholm,Ryanair,23:55,,2025-06-29
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2025-10-11
FH 732,Antalya,Freebird Airlines,,,2025-10-11
U5 7103,Sharm El Sheikh,SkyUp MT,,,2025-10-11
STM 3461,Antalya,Skystream Airlines,05:40,,2025-10-11
BT 362,Riia,Air Baltic Corporation,05:40,,2025-10-11
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-10-11
BT 891,Palma De Mallorca,Air Baltic Corporation,06:00,,2025-10-11
LX 1317,Zürich,Swiss,06:00,,2025-10-11
AY 1036,Helsingi,Finnair,06:00,,2025-10-11
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-10-11
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:25,,2025-10-11
SK 1791,Kopenhaagen,Scandinavian Airlines System (SAS),06:25,,2025-10-11
AY 1012,Helsingi,Finnair,06:30,,2025-10-11
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-10-11
BT 312,Riia,Air Baltic Corporation,08:35,,2025-10-11
OJ 223,Kärdla,Nyxair,09:15,,2025-10-11
OJ 201,Kuressaare,Nyxair,10:05,,2025-10-11
FR 9914,Barcelona,Ryanair,11:45,,2025-10-11
AY 1018,Helsingi,Finnair,12:55,,2025-10-11
BT 877,Barcelona,Air Baltic Corporation,13:15,,2025-10-11
BT 316,Riia,Air Baltic Corporation,13:55,,2025-10-11
BT 859,Amsterdam,Air Baltic Corporation,14:05,,2025-10-11
SK 1745,Stockholm,Scandinavian Airlines System (SAS),14:20,,2025-10-11
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2025-10-11
LH 881,Frankfurt,Deutsche Lufthansa,14:25,,2025-10-11
4M 960,Antalya,Mavi Gök Airlines (MGA),14:50,,2025-10-11
FR 4623,Stockholm,Ryanair,14:50,,2025-10-11
AY 1020,Helsingi,Finnair,14:55,,2025-10-11
BT 314,Riia,Air Baltic Corporation,15:35,,2025-10-11
HOT 3471,Heraklion,Valletta Airlines,15:40,,2025-10-11
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2025-10-11
AY 1026,Helsingi,Finnair,16:05,,2025-10-11
BT 871,London,Air Baltic Corporation,17:00,,2025-10-11
AY 1024,Helsingi,Finnair,17:20,,2025-10-11
BT 879,Malaga,Air Baltic Corporation,18:05,,2025-10-11
LO 788,Varssavi,LOT - Polish Airlines,18:25,,2025-10-11
E4 516,München,Enter Air,19:10,,2025-10-11
TK 1424,Istanbul,Turkish Airlines,19:35,,2025-10-11
BT 889,Malta,Air Baltic Corporation,20:35,,2025-10-11
BT 318,Riia,Air Baltic Corporation,21:45,,2025-10-11
AY 1032,Helsingi,Finnair,22:20,,2025-10-11
U5 7103,Sharm El Sheikh,SkyUp MT,03:40,,2024-12-13
BT 362,Riia,Air Baltic Corporation,05:30,,2024-12-13
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-12-13
AY 1036,Helsingi,Finnair,06:00,,2024-12-13
LX 1317,Zürich,Swiss,06:05,,2024-12-13
LH 885,Frankfurt,Deutsche Lufthansa,06:25,,2024-12-13
BT 821,Berliin,Air Baltic Corporation,07:00,,2024-12-13
SK 1783,Stockholm,Scandinavian Airlines System (SAS),07:00,,2024-12-13
OJ 223,Kärdla,Nyxair,07:30,,2024-12-13
BT 857,Amsterdam,Air Baltic Corporation,07:35,,2024-12-13
OJ 201,Kuressaare,Nyxair,07:40,,2024-12-13
BT 879,Malaga,Air Baltic Corporation,07:40,,2024-12-13
BT 881,Tenerife,Air Baltic Corporation,07:45,,2024-12-13
AY 1012,Helsingi,Finnair,08:25,,2024-12-13
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2024-12-13
BT 312,Riia,Air Baltic Corporation,08:55,,2024-12-13
FR 4764,Milano,Ryanair,10:45,,2024-12-13
FR 330,Veneetsia-Treviso,Ryanair,11:20,,2024-12-13
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-12-13
TK 1422,Istanbul,Turkish Airlines,12:20,,2024-12-13
BT 906,Vilnius,Air Baltic Corporation,13:25,,2024-12-13
LH 881,Frankfurt,Deutsche Lufthansa,13:40,,2024-12-13
LO 786,Varssavi,LOT - Polish Airlines,14:05,,2024-12-13
FR 4623,Stockholm,Ryanair,14:20,,2024-12-13
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,14:30,,2024-12-13
AY 1020,Helsingi,Finnair,14:40,,2024-12-13
BT 316,Riia,Air Baltic Corporation,15:20,,2024-12-13
AY 1022,Helsingi,Finnair,15:35,,2024-12-13
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-12-13
AY 1040,Helsingi,Finnair,16:30,,2024-12-13
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-12-13
AY 1024,Helsingi,Finnair,17:00,,2024-12-13
OJ 225,Kärdla,Nyxair,17:00,,2024-12-13
BT 859,Amsterdam,Air Baltic Corporation,17:05,,2024-12-13
AY 1026,Helsingi,Finnair,17:20,,2024-12-13
LH 883,Frankfurt,Deutsche Lufthansa,18:05,,2024-12-13
LO 788,Varssavi,LOT - Polish Airlines,18:20,,2024-12-13
OJ 207,Kuressaare,Nyxair,18:30,,2024-12-13
BT 811,Kopenhaagen,Air Baltic Corporation,18:30,,2024-12-13
FR 9641,Paphos,Ryanair,19:45,,2024-12-13
FR 736,Viin,Ryanair,21:15,,2024-12-13
BT 318,Riia,Air Baltic Corporation,21:25,,2024-12-13
FR 2224,London,Ryanair,21:40,,2024-12-13
AY 1028,Helsingi,Finnair,21:45,,2024-12-13
W9 5446,London,Wizz Air UK,22:00,,2024-12-13
AY 1032,Helsingi,Finnair,22:20,,2024-12-13
QU 7221,Hurghada,Skyline Express Airline,03:25,,2024-10-25
XQ 497,Antalya,SunExpress - Günes Ekspres Havacilik,,,2024-10-25
TK 3025,Antalya,Turkish Airlines,,,2024-10-25
BT 362,Riia,Air Baltic Corporation,05:35,,2024-10-25
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-10-25
AY 1036,Helsingi,Finnair,06:00,,2024-10-25
LX 1317,Zürich,Swiss,06:05,,2024-10-25
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-10-25
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-10-25
AY 1012,Helsingi,Finnair,06:55,,2024-10-25
BT 885,Rhodos,Air Baltic Corporation,07:10,,2024-10-25
BT 851,Brüssel,Air Baltic Corporation,07:20,,2024-10-25
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-10-25
OJ 223,Kärdla,Nyxair,07:30,,2024-10-25
OJ 201,Kuressaare,Nyxair,07:40,,2024-10-25
SK 1771,Stockholm,Scandinavian Airlines System (SAS),07:45,,2024-10-25
HN 3463,Enfidha,Heston Airlines,08:00,,2024-10-25
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2024-10-25
BT 312,Riia,Air Baltic Corporation,09:10,,2024-10-25
FR 5605,Rooma,Ryanair,10:40,,2024-10-25
SK 749,Stockholm,Scandinavian Airlines System (SAS),11:05,,2024-10-25
FR 4764,Milano,Ryanair,11:25,,2024-10-25
FR 2224,London,Ryanair,11:30,,2024-10-25
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-10-25
TK 1422,Istanbul,Turkish Airlines,12:35,,2024-10-25
LH 2405,München,Deutsche Lufthansa,12:55,,2024-10-25
AY 1018,Helsingi,Finnair,12:55,,2024-10-25
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-10-25
FR 9433,Billund,Ryanair,13:50,,2024-10-25
SK 1773,Stockholm,Scandinavian Airlines System (SAS),13:55,,2024-10-25
BT 821,Berliin,Air Baltic Corporation,14:10,,2024-10-25
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-10-25
AY 1020,Helsingi,Finnair,14:55,,2024-10-25
FR 4657,Stockholm,Ryanair,15:00,,2024-10-25
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:20,,2024-10-25
BT 314,Riia,Air Baltic Corporation,15:20,,2024-10-25
BT 861,Pariis,Air Baltic Corporation,15:55,,2024-10-25
AY 1022,Helsingi,Finnair,16:35,,2024-10-25
SK 1745,Stockholm,Scandinavian Airlines System (SAS),16:35,,2024-10-25
OJ 225,Kärdla,Nyxair,17:00,,2024-10-25
AY 1024,Helsingi,Finnair,17:20,,2024-10-25
BT 849,Split,Air Baltic Corporation,17:25,,2024-10-25
OJ 207,Kuressaare,Nyxair,18:30,,2024-10-25
LH 883,Frankfurt,Deutsche Lufthansa,18:30,,2024-10-25
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-10-25
FR 4623,Stockholm,Ryanair,19:00,,2024-10-25
BT 906,Vilnius,Air Baltic Corporation,19:45,,2024-10-25
SK 1749,Stockholm,Scandinavian Airlines System (SAS),19:55,,2024-10-25
AY 1028,Helsingi,Finnair,20:00,,2024-10-25
W9 5446,London,Wizz Air UK,21:30,,2024-10-25
BT 318,Riia,Air Baltic Corporation,21:40,,2024-10-25
FR 2733,Berliin,Ryanair,22:05,,2024-10-25
AY 1032,Helsingi,Finnair,22:20,,2024-10-25
W4 6446,Milano,Wizz Air Malta,22:25,,2024-10-25
BT 362,Riia,Air Baltic Corporation,05:30,,2024-08-25
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2024-08-25
AY 1036,Helsingi,Finnair,06:00,,2024-08-25
LX 1317,Zürich,Swiss,06:05,,2024-08-25
LH 885,Frankfurt,Deutsche Lufthansa,06:10,,2024-08-25
SK 1783,Stockholm,Scandinavian Airlines System (SAS),06:50,,2024-08-25
AY 1012,Helsingi,Finnair,06:55,,2024-08-25
BT 811,Kopenhaagen,Air Baltic Corporation,06:55,,2024-08-25
BT 865,Nice,Air Baltic Corporation,07:10,,2024-08-25
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2024-08-25
HN 3415,Tivat,Heston Airlines,07:30,,2024-08-25
BT 887,Heraklion,Air Baltic Corporation,07:50,,2024-08-25
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2024-08-25
BT 312,Riia,Air Baltic Corporation,09:10,,2024-08-25
AY 1014,Helsingi,Finnair,09:55,,2024-08-25
SK 749,Stockholm,Scandinavian Airlines System (SAS),10:40,,2024-08-25
FR 8903,Milano,Ryanair,11:00,,2024-08-25
SK 2419,Oslo,Scandinavian Airlines System (SAS),11:45,,2024-08-25
AY 1016,Helsingi,Finnair,11:45,,2024-08-25
D8 2011,Oslo,Norwegian Air Sweden AOC,12:15,,2024-08-25
LH 2405,München,Deutsche Lufthansa,12:55,,2024-08-25
AY 1018,Helsingi,Finnair,12:55,,2024-08-25
FR 4657,Stockholm,Ryanair,13:25,,2024-08-25
LH 881,Frankfurt,Deutsche Lufthansa,13:50,,2024-08-25
BT 821,Berliin,Air Baltic Corporation,13:55,,2024-08-25
LO 786,Varssavi,LOT - Polish Airlines,14:20,,2024-08-25
AY 1020,Helsingi,Finnair,14:55,,2024-08-25
BT 813,Billund,Air Baltic Corporation,15:20,,2024-08-25
BT 314,Riia,Air Baltic Corporation,15:20,,2024-08-25
SK 1787,Kopenhaagen,Scandinavian Airlines System (SAS),15:45,,2024-08-25
BT 871,London,Air Baltic Corporation,15:55,,2024-08-25
BT 902,Vilnius,Air Baltic Corporation,16:10,,2024-08-25
AY 1022,Helsingi,Finnair,16:35,,2024-08-25
FR 2733,Berliin,Ryanair,16:40,,2024-08-25
OJ 225,Kärdla,Nyxair,17:00,,2024-08-25
SK 1745,Stockholm,Scandinavian Airlines System (SAS),17:05,,2024-08-25
EW 4281,Praha,Eurowings,17:15,,2024-08-25
AY 1024,Helsingi,Finnair,17:20,,2024-08-25
PRV 123,Helsingi,Private Airline Flights to be displayed on public screens,17:30,,2024-08-25
FR 5605,Rooma,Ryanair,17:40,,2024-08-25
BT 863,Pariis,Air Baltic Corporation,17:45,,2024-08-25
LO 788,Varssavi,LOT - Polish Airlines,18:30,,2024-08-25
OJ 207,Kuressaare,Nyxair,18:30,,2024-08-25
LH 883,Frankfurt,Deutsche Lufthansa,18:40,,2024-08-25
BT 853,Brüssel,Air Baltic Corporation,18:50,,2024-08-25
TK 1424,Istanbul,Turkish Airlines,19:40,,2024-08-25
BT 815,Oslo,Air Baltic Corporation,20:10,,2024-08-25
SK 1749,Stockholm,Scandinavian Airlines System (SAS),20:40,,2024-08-25
TO 7409,Pariis,Transavia France,20:45,,2024-08-25
W9 5446,London,Wizz Air UK,21:30,,2024-08-25
BT 318,Riia,Air Baltic Corporation,21:40,,2024-08-25
FR 4623,Stockholm,Ryanair,21:50,,2024-08-25
AY 1032,Helsingi,Finnair,23:05,,2024-08-25
FR 2224,London,Ryanair,23:30,,2024-08-25
BT 849,Split,Air Baltic Corporation,05:05,,2025-07-06
BT 362,Riia,Air Baltic Corporation,05:40,,2025-07-06
LO 792,Varssavi,LOT - Polish Airlines,05:45,,2025-07-06
LH 885,Frankfurt,Deutsche Lufthansa,06:00,,2025-07-06
LX 1317,Zürich,Swiss,06:00,,2025-07-06
BT 865,Nice,Air Baltic Corporation,06:00,,2025-07-06
AY 1036,Helsingi,Finnair,06:00,,2025-07-06
SK 1771,Stockholm,Scandinavian Airlines System (SAS),06:45,,2025-07-06
BT 857,Amsterdam,Air Baltic Corporation,07:30,,2025-07-06
HN 3415,Tivat,Heston Airlines,07:30,,2025-07-06
BT 887,Heraklion,Air Baltic Corporation,07:55,,2025-07-06
AY 1012,Helsingi,Finnair,08:00,,2025-07-06
LO 790,Varssavi,LOT - Polish Airlines,08:55,,2025-07-06
BT 312,Riia,Air Baltic Corporation,09:05,,2025-07-06
EW 4281,Praha,Eurowings,10:00,,2025-07-06
AY 1014,Helsingi,Finnair,10:00,,2025-07-06
FR 8903,Milano,Ryanair,10:10,,2025-07-06
FR 2224,London,Ryanair,11:25,,2025-07-06
